Player,Pos,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,2P%,eFG%,FT%,Season,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Herb Williams,C,31,DAL,81,27.1,8.6,4.8,1.5,0.6,1.3,1.3,0.444,0.222,0.447,0.445,0.679,1989-1990,10.4,0.476,16.8,-0.6,2.1,2.2,0.048,-3.1,1.1,-2.0,0.0
Hot Rod Williams,PF,27,CLE,82,33.9,16.8,8.1,2.0,1.0,2.0,1.7,0.493,,0.493,0.493,0.739,1989-1990,19.0,0.546,21.9,4.6,2.1,8.7,0.15,1.0,1.1,2.1,2.9
Reggie Williams,SF,25,TOT,47,15.8,6.8,1.8,1.1,0.7,0.3,1.0,0.388,0.162,0.415,0.396,0.765,1989-1990,9.1,0.435,23.8,-0.8,2.1,0.0,-0.002,-4.9,-0.1,-5.0,-0.6
Reggie Williams,SF,25,CLE,32,16.9,6.8,1.9,1.2,0.7,0.3,1.0,0.381,0.222,0.401,0.393,0.732,1989-1990,7.8,0.424,23.1,-0.8,2.1,-0.2,-0.016,-5.6,0.1,-5.5,-0.5
Kevin Willis,PF,27,ATL,81,28.1,12.4,8.0,0.7,0.8,0.6,1.8,0.519,0.286,0.521,0.52,0.683,1989-1990,15.7,0.551,19.5,3.0,2.1,4.7,0.098,0.0,-1.8,-1.7,0.1
David Wingate,SG,26,SAS,78,23.8,6.8,2.5,2.7,1.1,0.2,1.6,0.448,0.0,0.46,0.448,0.777,1989-1990,9.4,0.488,14.9,-0.4,2.1,1.9,0.05,-2.8,1.0,-1.7,0.1
Joe Wolf,C,25,LAC,77,17.2,4.8,3.0,0.8,0.4,0.3,1.0,0.395,0.2,0.409,0.402,0.775,1989-1990,6.8,0.437,15.8,-1.4,2.1,-0.2,-0.006,-4.5,-0.8,-5.3,-1.1
Mike Woodson,SG,31,HOU,61,15.9,6.5,1.4,1.1,0.7,0.2,0.8,0.395,0.293,0.407,0.41,0.721,1989-1990,8.8,0.445,20.5,-0.6,2.1,0.7,0.032,-4.2,0.1,-4.2,-0.5
Orlando Woolridge,SF,30,LAL,62,22.9,12.7,3.0,1.5,0.6,0.7,1.2,0.556,0.0,0.561,0.556,0.733,1989-1990,17.6,0.601,21.9,3.3,2.1,4.8,0.161,1.3,0.2,1.5,1.3
James Worthy*,SF,28,LAL,80,37.0,21.1,6.0,3.6,1.2,0.6,2.0,0.548,0.306,0.557,0.554,0.782,1989-1990,19.8,0.586,23.0,7.5,2.1,10.6,0.172,3.6,0.2,3.8,4.3
Danny Young,PG,27,POR,82,17.0,4.7,1.5,2.8,1.0,0.0,1.0,0.421,0.271,0.454,0.445,0.813,1989-1990,11.5,0.508,12.9,1.0,2.1,3.0,0.103,-1.2,2.1,0.9,1.0
