Player,Pos,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,2P%,eFG%,FT%,Season,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Vinnie Johnson,SG,26,DET,82,30.6,15.8,4.3,3.7,1.1,0.6,1.9,0.513,0.275,0.523,0.519,0.778,1982-1983,17.6,0.563,20.0,5.9,1.8,7.7,0.147,2.1,0.0,2.1,2.6
Bobby Jones*,PF,31,PHI,74,23.6,9.0,4.6,1.9,1.1,1.2,1.5,0.543,,0.545,0.543,0.793,1982-1983,16.4,0.603,15.0,3.3,3.1,6.4,0.175,1.3,2.8,4.0,2.7
Caldwell Jones,C,32,HOU,82,29.8,9.5,8.1,1.7,0.6,1.6,2.1,0.453,,0.455,0.453,0.786,1982-1983,12.3,0.505,15.4,0.4,2.1,2.5,0.05,-2.2,0.0,-2.2,-0.1
Dwight Jones,PF,30,LAL,32,15.3,4.9,3.6,0.7,0.4,0.3,1.1,0.47,,0.473,0.47,0.667,1982-1983,8.8,0.509,15.1,0.0,0.5,0.5,0.052,-3.9,-0.6,-4.5,-0.3
Edgar Jones,PF,26,TOT,77,21.5,8.8,5.8,1.2,0.5,1.4,1.9,0.495,0.222,0.5,0.497,0.703,1982-1983,13.9,0.56,17.7,1.4,2.0,3.4,0.098,-1.9,0.7,-1.3,0.3
Edgar Jones,PF,26,DET,49,21.1,8.3,5.5,1.4,0.6,1.6,2.1,0.493,0.333,0.497,0.497,0.68,1982-1983,13.5,0.553,17.6,0.4,1.3,1.7,0.079,-2.3,1.2,-1.0,0.3
Edgar Jones,PF,26,SAS,28,22.2,9.6,6.3,0.7,0.5,1.1,1.5,0.497,0.0,0.505,0.497,0.737,1982-1983,14.7,0.57,17.8,1.0,0.7,1.7,0.129,-1.4,-0.3,-1.7,0.1
Rich Kelley,C,29,TOT,70,19.2,5.7,5.8,2.0,0.8,0.6,1.7,0.444,,0.444,0.444,0.811,1982-1983,12.2,0.543,13.8,0.9,1.5,2.4,0.086,-2.0,0.7,-1.3,0.2
Rich Kelley,C,29,UTA,32,24.4,7.2,7.3,2.5,1.0,0.7,2.0,0.467,,0.467,0.467,0.829,1982-1983,13.2,0.578,13.2,0.7,1.1,1.8,0.11,-1.3,1.1,-0.2,0.4
Clark Kellogg,PF,21,IND,81,34.1,20.1,10.6,2.8,1.7,0.5,2.7,0.479,0.222,0.482,0.48,0.741,1982-1983,20.3,0.516,25.5,4.4,2.4,6.8,0.119,2.1,-1.2,0.9,2.0
Greg Kelser,SF,25,SEA,80,18.8,8.3,5.0,1.2,0.7,0.4,1.9,0.549,,0.553,0.549,0.673,1982-1983,14.7,0.592,18.9,1.7,2.1,3.9,0.123,-1.1,0.4,-0.8,0.5
Larry Kenon,PF,30,TOT,48,16.0,5.8,3.1,0.8,0.5,0.2,1.0,0.463,,0.465,0.463,0.737,1982-1983,12.3,0.496,17.7,0.4,0.5,0.9,0.055,-0.7,-0.6,-1.3,0.1
Larry Kenon,PF,30,CLE,32,19.5,7.3,3.7,1.1,0.7,0.3,1.2,0.472,,0.474,0.472,0.761,1982-1983,13.2,0.506,18.3,0.4,0.5,0.8,0.065,-0.2,-0.4,-0.6,0.2
Albert King,SF,23,NJN,79,31.0,17.0,5.8,3.7,1.2,0.5,3.1,0.475,0.261,0.479,0.477,0.775,1982-1983,15.6,0.508,25.2,1.7,3.9,5.7,0.112,0.3,0.3,0.5,1.6
Bernard King*,SF,26,NYK,68,32.5,21.9,4.8,2.9,1.3,0.2,2.9,0.528,0.0,0.531,0.528,0.722,1982-1983,20.3,0.566,29.1,4.0,3.5,7.5,0.163,2.8,0.7,3.5,3.1
Reggie King,SF,25,KCK,58,17.2,4.8,4.1,1.0,0.5,0.2,1.1,0.462,,0.462,0.462,0.76,1982-1983,10.5,0.526,12.8,0.7,1.0,1.6,0.077,-0.8,-0.2,-1.0,0.3
Billy Knight,SG,30,IND,80,28.3,17.1,4.1,2.4,0.8,0.1,2.4,0.52,0.158,0.527,0.522,0.841,1982-1983,18.7,0.589,23.6,5.5,0.3,5.8,0.123,2.8,-2.2,0.6,1.5
Sam Lacey,C,34,CLE,60,20.5,4.2,3.9,2.0,0.5,0.4,1.6,0.42,0.222,0.427,0.424,0.784,1982-1983,6.5,0.451,12.9,-1.1,1.0,-0.1,-0.004,-4.6,0.7,-3.9,-0.6
Bill Laimbeer,C,25,DET,82,35.0,13.6,12.1,3.2,0.6,1.4,2.1,0.497,0.154,0.502,0.498,0.79,1982-1983,16.6,0.552,16.0,4.9,3.6,8.5,0.142,0.8,0.5,1.3,2.4
Bob Lanier*,C,34,MIL,39,25.1,10.7,5.1,2.7,0.9,0.6,2.1,0.491,,0.492,0.491,0.684,1982-1983,14.5,0.534,20.0,0.8,1.5,2.3,0.112,-0.4,0.9,0.5,0.6
Allen Leavell,PG,25,HOU,79,32.9,14.8,2.5,6.7,2.1,0.2,2.5,0.415,0.24,0.449,0.434,0.832,1982-1983,15.8,0.49,21.3,2.3,1.5,3.8,0.071,0.9,-0.1,0.8,1.8
Ronnie Lester,PG,24,CHI,65,22.1,8.1,2.6,5.1,0.8,0.1,2.1,0.453,0.0,0.458,0.453,0.725,1982-1983,13.4,0.506,17.6,1.1,0.6,1.7,0.057,-0.2,-1.2,-1.4,0.2
Fat Lever,PG,22,POR,81,24.9,7.8,2.8,5.3,1.9,0.2,1.7,0.431,0.333,0.434,0.435,0.73,1982-1983,14.8,0.477,16.1,1.7,2.6,4.4,0.104,0.2,1.7,1.9,2.0
Alton Lister,PF,24,MIL,80,23.6,8.4,7.1,1.4,0.6,2.2,2.3,0.529,,0.529,0.529,0.537,1982-1983,13.8,0.543,17.7,-0.2,3.9,3.8,0.096,-2.9,2.4,-0.5,0.7
Lewis Lloyd,SG,23,GSW,73,18.5,9.4,3.6,1.8,0.8,0.4,1.6,0.518,0.25,0.52,0.519,0.719,1982-1983,17.1,0.548,21.7,1.5,1.1,2.6,0.092,1.5,-0.2,1.3,1.1
John Long,SG,26,DET,70,21.2,10.5,2.6,1.5,0.6,0.2,2.1,0.451,0.286,0.453,0.452,0.76,1982-1983,10.8,0.487,23.4,-0.7,0.9,0.2,0.005,-2.8,-1.8,-4.7,-1.0
Maurice Lucas,PF,30,PHO,77,33.6,16.5,10.4,2.8,0.7,0.6,2.9,0.474,,0.474,0.474,0.781,1982-1983,16.1,0.528,22.5,2.4,4.7,7.1,0.132,-0.2,0.0,-0.3,1.1
Rudy Macklin,SF,24,ATL,73,16.0,6.0,2.6,1.0,0.6,0.1,1.2,0.472,0.0,0.478,0.472,0.771,1982-1983,10.9,0.528,18.0,0.5,1.2,1.8,0.073,-2.7,0.0,-2.7,-0.2
Kyle Macy,PG,25,PHO,82,22.4,9.9,2.0,3.4,0.8,0.1,1.1,0.517,0.303,0.547,0.535,0.872,1982-1983,16.1,0.578,17.5,4.3,2.2,6.4,0.168,1.5,0.4,1.9,1.8
Rick Mahorn,PF,24,WSB,82,36.9,11.0,9.5,1.4,1.0,1.8,2.1,0.49,,0.492,0.49,0.575,1982-1983,11.6,0.51,14.4,0.0,6.2,6.2,0.099,-2.6,2.2,-0.4,1.2
Moses Malone*,C,27,PHI,78,37.5,24.5,15.3,1.3,1.1,2.0,3.4,0.501,,0.502,0.501,0.761,1982-1983,25.1,0.578,26.0,9.1,6.0,15.1,0.248,4.0,-0.3,3.7,4.2
Wes Matthews,PG,23,ATL,64,18.5,6.9,1.4,3.9,0.9,0.1,1.9,0.403,0.292,0.418,0.42,0.768,1982-1983,11.9,0.467,20.9,-0.6,1.3,0.7,0.028,-1.7,-0.3,-2.0,0.0
Cedric Maxwell,SF,27,BOS,79,28.5,11.9,5.3,2.4,0.8,0.5,2.1,0.499,,0.5,0.499,0.812,1982-1983,14.7,0.578,17.0,4.0,2.5,6.6,0.14,1.0,0.0,1.0,1.7
Bob McAdoo*,C,31,LAL,47,21.7,15.0,5.3,0.8,0.9,0.9,1.4,0.52,,0.52,0.52,0.73,1982-1983,20.6,0.555,27.2,2.3,1.2,3.5,0.167,0.7,-0.9,-0.2,0.5
Kevin McHale*,PF,25,BOS,82,28.6,14.1,6.7,1.3,0.4,2.3,1.9,0.541,,0.541,0.541,0.717,1982-1983,17.6,0.573,19.6,4.1,3.4,7.5,0.154,0.9,0.7,1.6,2.1
Billy McKinney,PG,27,DEN,68,22.9,9.8,1.8,4.2,0.6,0.1,1.5,0.487,0.0,0.494,0.487,0.814,1982-1983,13.2,0.539,17.1,2.3,0.0,2.3,0.072,-0.4,-2.0,-2.3,-0.1
Tom McMillen,C,30,ATL,61,22.4,8.3,3.6,1.2,0.3,0.4,1.3,0.467,,0.468,0.467,0.812,1982-1983,10.8,0.522,17.2,0.7,1.3,2.0,0.071,-2.0,-0.4,-2.4,-0.1
Joe Meriweather,C,29,KCK,78,21.9,7.9,5.4,0.8,0.6,1.1,1.5,0.57,,0.57,0.57,0.626,1982-1983,12.8,0.589,14.5,1.8,2.1,3.8,0.108,-1.4,0.7,-0.7,0.6
Mike Mitchell,SF,27,SAS,80,35.0,19.9,6.7,1.2,0.7,0.7,1.6,0.511,,0.512,0.511,0.758,1982-1983,16.9,0.541,22.7,5.9,1.7,7.6,0.131,1.1,-1.8,-0.7,0.9
Paul Mokeski,C,26,TOT,73,15.5,3.9,3.6,0.7,0.3,0.6,0.9,0.458,,0.459,0.458,0.735,1982-1983,8.3,0.497,13.2,0.0,1.4,1.4,0.06,-4.4,0.8,-3.7,-0.5
Paul Mokeski,C,26,CLE,23,23.4,5.5,6.0,1.1,0.5,1.0,1.2,0.455,,0.455,0.455,0.615,1982-1983,9.9,0.476,12.4,0.1,0.6,0.6,0.057,-3.0,0.8,-2.3,0.0
Sidney Moncrief*,SG,25,MIL,76,35.7,22.5,5.8,3.9,1.5,0.3,2.6,0.524,0.1,0.528,0.525,0.826,1982-1983,22.6,0.602,24.7,9.7,3.5,13.2,0.233,5.1,0.4,5.4,5.1
Johnny Moore,PG,24,SAS,77,33.1,12.2,3.6,9.8,2.5,0.4,2.9,0.468,0.227,0.475,0.471,0.744,1982-1983,17.5,0.507,18.0,3.8,2.8,6.6,0.123,1.8,1.2,3.0,3.2
Lowes Moore,PG,25,SDC,37,17.4,5.7,1.5,2.0,0.6,0.0,1.2,0.426,0.261,0.449,0.442,0.75,1982-1983,8.8,0.489,15.8,0.1,0.1,0.2,0.017,-2.9,-1.4,-4.3,-0.4
Calvin Murphy*,PG,34,HOU,64,22.2,12.8,1.2,2.5,0.9,0.1,1.4,0.447,0.286,0.45,0.45,0.92,1982-1983,14.8,0.498,25.5,1.3,0.4,1.6,0.055,-0.5,-1.1,-1.7,0.1
Larry Nance,PF,23,PHO,82,35.5,16.7,8.7,2.4,1.2,2.6,2.3,0.55,,0.551,0.551,0.672,1982-1983,18.7,0.573,19.4,4.8,5.6,10.5,0.172,1.7,1.8,3.5,4.0
Calvin Natt,SF,26,POR,80,36.0,20.4,7.5,2.1,0.8,0.4,2.5,0.543,0.15,0.549,0.544,0.792,1982-1983,19.0,0.593,22.3,7.1,2.7,9.8,0.164,3.0,-1.1,1.8,2.8
Ed Nealy,PF,22,KCK,82,20.0,4.4,5.9,0.8,0.8,0.1,0.6,0.595,,0.595,0.595,0.614,1982-1983,11.6,0.612,8.1,2.6,2.1,4.7,0.137,-0.2,0.9,0.6,1.1
Kurt Nimphius,C,24,DAL,81,18.7,5.3,5.0,1.4,0.3,1.4,0.8,0.49,,0.489,0.492,0.55,1982-1983,12.5,0.511,12.6,1.8,1.1,2.9,0.093,-1.5,0.8,-0.7,0.5
Norm Nixon,PG,27,LAL,79,34.3,15.1,2.6,7.2,1.3,0.1,3.0,0.475,0.0,0.48,0.475,0.744,1982-1983,13.9,0.498,20.9,2.5,1.4,3.9,0.069,-0.2,-1.8,-1.9,0.0
Mike O'Koren,SF,24,NJN,46,17.5,6.7,2.5,1.8,0.9,0.2,1.3,0.525,0.222,0.536,0.529,0.708,1982-1983,13.4,0.55,16.7,0.7,1.3,2.0,0.118,-0.1,1.5,1.3,0.7
Mark Olberding,PF,26,CHI,80,22.7,8.7,4.5,1.6,0.6,0.1,1.9,0.481,0.167,0.488,0.483,0.782,1982-1983,11.0,0.553,16.7,1.3,1.0,2.3,0.06,-1.9,-0.8,-2.7,-0.3
Louis Orr,SF,24,NYK,82,20.3,8.4,2.8,1.1,0.8,0.3,1.1,0.462,,0.464,0.462,0.8,1982-1983,13.3,0.513,19.5,1.4,2.5,3.8,0.111,-0.2,0.6,0.4,1.0
Robert Parish*,C,29,BOS,78,31.5,19.3,10.6,1.8,1.0,1.9,2.4,0.55,,0.551,0.55,0.698,1982-1983,23.0,0.582,23.6,6.2,4.6,10.8,0.211,3.5,0.8,4.3,3.9
Jim Paxson,SG,25,POR,81,33.8,21.7,2.1,2.9,1.7,0.2,1.9,0.515,0.16,0.522,0.517,0.812,1982-1983,20.1,0.573,25.1,7.8,2.4,10.2,0.178,3.0,0.1,3.0,3.5
Ben Poquette,PF,27,UTA,75,31.1,11.0,6.9,2.2,0.9,1.5,1.3,0.472,0.2,0.474,0.473,0.751,1982-1983,13.4,0.519,15.0,2.5,2.5,5.0,0.103,-0.7,0.5,-0.2,1.1
Paul Pressey,SG,24,MIL,79,19.3,6.7,3.6,2.6,1.3,0.6,2.1,0.457,0.111,0.464,0.458,0.597,1982-1983,12.8,0.489,19.1,-0.9,2.8,2.0,0.062,-1.5,2.2,0.8,1.1
Kurt Rambis,PF,24,LAL,78,23.2,7.5,6.8,1.2,1.3,0.8,1.9,0.569,,0.572,0.569,0.687,1982-1983,14.1,0.601,13.8,1.6,2.8,4.3,0.116,-0.8,1.1,0.2,1.0
Kelvin Ransey,PG,24,DAL,76,21.1,11.1,1.9,3.7,0.8,0.1,1.7,0.46,0.125,0.467,0.461,0.764,1982-1983,15.7,0.504,23.7,1.9,0.3,2.2,0.066,0.8,-1.8,-1.0,0.4
Clint Richardson,SG,26,PHI,77,22.8,7.6,3.2,2.2,0.9,0.2,1.3,0.463,0.0,0.468,0.463,0.64,1982-1983,11.4,0.485,16.0,1.1,2.2,3.3,0.09,-1.1,0.7,-0.4,0.7
Micheal Ray Richardson,PG,27,TOT,64,32.4,12.6,4.6,6.8,2.8,0.4,3.8,0.425,0.157,0.442,0.429,0.65,1982-1983,13.9,0.454,21.4,-1.1,3.2,2.0,0.047,-1.2,1.6,0.4,1.3
Micheal Ray Richardson,PG,27,GSW,33,32.5,12.5,4.4,7.4,3.1,0.3,4.2,0.412,0.129,0.434,0.417,0.632,1982-1983,13.6,0.442,22.0,-1.1,1.2,0.1,0.006,-1.7,0.9,-0.8,0.3
Micheal Ray Richardson,PG,27,NJN,31,32.3,12.7,4.8,6.0,2.6,0.5,3.5,0.438,0.2,0.451,0.443,0.671,1982-1983,14.2,0.469,20.7,0.0,1.9,1.9,0.092,-0.6,2.3,1.7,0.9
Cliff Robinson,PF,22,CLE,77,33.8,18.0,11.1,1.9,0.8,0.8,2.9,0.477,0.0,0.479,0.477,0.708,1982-1983,17.5,0.509,25.6,1.2,3.2,4.4,0.081,0.1,-0.4,-0.3,1.1
Truck Robinson,PF,31,NYK,81,30.0,9.5,8.1,1.8,0.7,0.3,2.3,0.462,,0.462,0.462,0.587,1982-1983,10.7,0.485,17.3,-1.0,4.2,3.3,0.065,-2.2,0.3,-1.9,0.1
Tree Rollins,C,27,ATL,80,30.9,7.8,9.3,0.9,0.6,4.3,1.2,0.51,,0.511,0.51,0.726,1982-1983,15.4,0.543,11.2,2.3,5.0,7.3,0.142,-1.0,3.7,2.7,3.0
Lorenzo Romar,PG,24,GSW,82,26.0,7.6,1.7,5.5,1.2,0.1,1.7,0.465,0.303,0.475,0.474,0.743,1982-1983,12.3,0.501,14.0,1.7,0.9,2.6,0.058,-0.5,-0.8,-1.3,0.4
Dan Roundfield,PF,29,ATL,77,36.5,19.0,11.4,2.9,0.8,1.5,3.2,0.47,0.185,0.477,0.472,0.749,1982-1983,18.8,0.526,24.2,2.9,4.5,7.4,0.127,1.3,0.5,1.7,2.6
Jeff Ruland,C,24,WSB,79,36.2,19.4,11.0,3.0,0.9,1.0,3.8,0.552,,0.552,0.552,0.689,1982-1983,19.4,0.595,23.0,4.6,5.5,10.1,0.169,1.5,1.3,2.8,3.5
Mike Sanders,SF,22,SAS,26,15.1,7.0,3.6,0.7,0.7,0.2,1.1,0.484,0.0,0.49,0.484,0.721,1982-1983,14.2,0.52,20.7,0.4,0.4,0.8,0.093,-1.4,-0.4,-1.8,0.0
Danny Schayes,C,23,TOT,82,27.9,11.1,7.7,2.5,0.7,1.2,3.1,0.457,,0.457,0.457,0.773,1982-1983,12.1,0.519,19.1,-0.4,2.3,2.0,0.041,-2.7,-0.3,-3.0,-0.6
Danny Schayes,C,23,UTA,50,32.8,12.4,9.0,3.3,0.8,1.4,3.9,0.449,,0.45,0.449,0.805,1982-1983,11.7,0.516,19.0,-0.8,1.9,1.1,0.033,-2.8,0.0,-2.8,-0.3
Danny Schayes,C,23,DEN,32,20.2,9.2,5.8,1.3,0.5,0.9,1.8,0.472,,0.472,0.472,0.71,1982-1983,13.2,0.525,19.3,0.4,0.4,0.8,0.062,-2.3,-1.2,-3.5,-0.2
Russ Schoene,PF,22,TOT,77,15.9,6.2,3.3,0.8,0.3,0.3,1.1,0.476,0.25,0.478,0.477,0.735,1982-1983,10.9,0.505,17.8,0.6,1.1,1.7,0.066,-2.5,-0.9,-3.5,-0.4
Russ Schoene,PF,22,PHI,46,15.3,5.1,3.3,0.7,0.3,0.2,1.0,0.512,,0.515,0.512,0.75,1982-1983,9.8,0.531,15.0,0.4,0.9,1.3,0.089,-2.8,0.0,-2.9,-0.2
Russ Schoene,PF,22,IND,31,16.8,7.8,3.3,0.9,0.4,0.5,1.1,0.443,0.333,0.444,0.445,0.727,1982-1983,12.3,0.482,21.7,0.2,0.2,0.4,0.034,-2.1,-2.2,-4.3,-0.3
Lonnie Shelton,PF,27,SEA,82,31.4,12.4,6.0,2.9,0.9,0.9,2.1,0.478,0.167,0.48,0.478,0.754,1982-1983,12.7,0.509,18.2,1.6,3.2,4.8,0.09,-1.1,0.5,-0.5,1.0
Ed Sherod,PG,23,NYK,64,25.4,6.2,2.3,4.9,1.5,0.2,1.6,0.406,0.077,0.417,0.407,0.65,1982-1983,11.4,0.433,14.7,-0.2,2.7,2.5,0.073,-1.3,2.1,0.8,1.1
Purvis Short,SF,25,GSW,67,35.8,21.4,5.3,3.4,1.4,0.2,2.9,0.487,0.267,0.49,0.489,0.828,1982-1983,17.6,0.534,25.2,4.0,1.2,5.2,0.103,1.5,-1.3,0.1,1.3
Jerry Sichting,PG,26,IND,78,31.2,9.3,2.0,5.6,1.3,0.0,1.8,0.478,0.167,0.487,0.48,0.86,1982-1983,11.7,0.513,13.6,2.3,0.4,2.7,0.053,-1.5,-1.0,-2.5,-0.3
Jack Sikma*,C,27,SEA,75,34.2,18.2,11.4,3.1,1.2,0.9,2.5,0.464,0.0,0.468,0.464,0.837,1982-1983,19.6,0.546,22.5,5.2,4.6,9.8,0.183,1.6,0.9,2.5,2.9
Larry Smith,PF,25,GSW,49,29.2,8.4,9.9,0.9,0.7,0.4,1.7,0.588,,0.588,0.588,0.535,1982-1983,13.2,0.591,11.8,1.9,1.1,3.1,0.102,-0.2,-1.5,-1.8,0.1
Phil Smith,SG,30,SEA,79,15.7,5.7,1.6,2.7,0.6,0.1,1.3,0.438,0.375,0.439,0.441,0.759,1982-1983,11.7,0.495,18.1,0.4,1.2,1.7,0.065,-1.7,0.0,-1.7,0.1
Randy Smith,SG,34,TOT,80,17.6,8.3,1.2,2.6,0.7,0.0,1.2,0.483,0.167,0.494,0.486,0.87,1982-1983,14.5,0.532,20.1,2.2,0.3,2.5,0.085,0.0,-1.3,-1.3,0.2
Randy Smith,SG,34,SDC,65,19.4,9.1,1.4,3.0,0.8,0.0,1.4,0.489,0.188,0.499,0.492,0.863,1982-1983,14.9,0.538,19.7,2.2,0.2,2.4,0.089,0.3,-1.3,-1.0,0.3
Ricky Sobers,SG,30,WSB,41,35.1,15.7,2.5,5.3,1.5,0.3,3.6,0.438,0.418,0.441,0.46,0.832,1982-1983,12.8,0.524,22.0,0.4,2.0,2.4,0.08,-1.2,0.6,-0.7,0.5
Jim Spanarkel,SG,25,DAL,48,15.0,5.7,1.8,1.6,0.6,0.1,1.1,0.462,0.2,0.476,0.467,0.779,1982-1983,12.2,0.551,16.5,0.8,0.2,1.0,0.064,-0.8,-0.8,-1.5,0.1
Rory Sparrow,PG,24,TOT,81,30.0,11.6,2.8,4.9,1.3,0.1,2.4,0.484,0.227,0.491,0.487,0.739,1982-1983,13.2,0.521,18.9,1.4,2.9,4.2,0.084,-1.2,0.6,-0.7,0.8
Rory Sparrow,PG,24,ATL,49,31.6,12.6,2.9,4.9,1.4,0.0,2.6,0.516,0.2,0.525,0.519,0.743,1982-1983,13.7,0.547,18.5,1.2,1.6,2.8,0.087,-1.2,0.4,-0.8,0.5
Rory Sparrow,PG,24,NYK,32,27.5,10.0,2.8,5.0,1.2,0.1,2.2,0.43,0.286,0.433,0.433,0.733,1982-1983,12.3,0.478,19.7,0.2,1.3,1.4,0.079,-1.4,0.9,-0.5,0.3
Jeff Taylor,SG,23,HOU,44,17.6,3.6,1.8,2.5,0.9,0.3,1.4,0.4,,0.403,0.4,0.652,1982-1983,7.9,0.438,12.4,-0.6,0.5,-0.2,-0.011,-3.9,0.8,-3.1,-0.2
Terry Teagle,SG,22,HOU,73,23.4,10.4,2.7,2.1,0.7,0.2,1.9,0.428,0.345,0.431,0.434,0.696,1982-1983,10.3,0.458,22.7,-1.4,0.6,-0.8,-0.022,-2.6,-1.6,-4.2,-1.0
Reggie Theus,PG,25,CHI,82,34.8,23.8,3.7,5.9,1.7,0.2,3.9,0.478,0.231,0.493,0.485,0.801,1982-1983,19.2,0.541,28.8,5.0,1.6,6.5,0.11,2.3,-1.0,1.4,2.4
Isiah Thomas*,PG,21,DET,81,38.2,22.9,4.0,7.8,2.5,0.4,4.0,0.472,0.288,0.488,0.483,0.71,1982-1983,18.9,0.525,26.1,4.5,3.0,7.4,0.115,1.9,0.0,1.9,3.0
David Thompson*,SG,28,SEA,75,28.7,15.9,3.6,3.0,0.6,0.4,2.2,0.481,0.2,0.484,0.482,0.784,1982-1983,16.1,0.545,23.3,3.6,1.8,5.4,0.12,1.2,-0.8,0.3,1.3
Mychal Thompson,PF,28,POR,80,37.7,15.7,9.4,4.8,0.9,1.4,3.5,0.489,,0.489,0.489,0.621,1982-1983,15.4,0.52,20.1,1.5,3.9,5.4,0.086,0.8,0.7,1.5,2.7
Ray Tolbert,PF,24,TOT,73,15.2,5.0,3.3,0.7,0.4,0.6,1.1,0.5,,0.505,0.5,0.505,1982-1983,9.8,0.509,15.8,-0.3,1.3,1.1,0.047,-3.2,0.4,-2.8,-0.2
Ray Tolbert,PF,24,SEA,45,15.8,5.0,3.4,0.7,0.4,0.5,1.1,0.526,,0.532,0.526,0.545,1982-1983,9.7,0.535,14.6,0.0,0.9,0.9,0.061,-2.9,0.4,-2.5,-0.1
Andrew Toney,SG,25,PHI,81,30.5,19.7,2.8,4.5,1.0,0.2,3.3,0.501,0.289,0.514,0.51,0.788,1982-1983,17.9,0.558,27.3,4.6,2.7,7.3,0.141,1.4,-0.7,0.7,1.7
Kelly Tripucka,SF,23,DET,58,38.8,26.5,4.6,4.1,1.2,0.3,3.2,0.489,0.378,0.492,0.495,0.845,1982-1983,19.8,0.565,26.5,5.9,1.2,7.1,0.151,3.3,-1.4,1.9,2.2
Trent Tucker,SG,23,NYK,78,23.5,8.4,2.8,2.5,0.7,0.1,0.9,0.462,0.467,0.462,0.473,0.672,1982-1983,11.6,0.485,17.3,1.5,2.4,4.0,0.104,-1.3,0.9,-0.4,0.7
Terry Tyler,SF,26,DET,82,31.0,12.1,6.6,1.9,1.3,2.0,1.5,0.478,0.133,0.484,0.48,0.745,1982-1983,15.1,0.512,16.5,2.8,3.1,5.8,0.11,0.4,1.2,1.6,2.3
Darnell Valentine,PG,23,POR,47,27.6,12.5,2.5,6.2,2.1,0.1,2.8,0.454,,0.455,0.454,0.793,1982-1983,17.3,0.53,21.4,1.7,1.7,3.4,0.124,0.9,1.1,2.0,1.3
Kiki Vandeweghe,PF,24,DEN,82,35.5,26.7,5.3,2.5,0.8,0.5,2.2,0.547,0.294,0.556,0.552,0.875,1982-1983,21.8,0.613,24.9,10.5,0.6,11.0,0.182,4.4,-2.1,2.4,3.2
Jay Vincent,PF,23,DAL,81,33.7,18.7,7.3,2.6,0.9,0.6,2.3,0.489,,0.49,0.489,0.784,1982-1983,17.1,0.532,23.4,4.8,1.2,6.0,0.105,1.3,-1.5,-0.2,1.2
Danny Vranes,SF,24,SEA,82,25.0,6.9,5.2,1.5,0.6,0.6,1.2,0.527,,0.528,0.527,0.55,1982-1983,10.6,0.544,12.1,1.9,2.3,4.2,0.099,-1.3,0.5,-0.7,0.7
Foots Walker,PG,31,NJN,79,17.6,4.4,1.7,3.3,1.0,0.0,1.3,0.456,0.167,0.471,0.46,0.779,1982-1983,11.4,0.548,11.9,1.3,2.2,3.4,0.118,-1.6,1.8,0.2,0.8
Wally Walker,SF,28,HOU,82,27.5,9.7,4.5,2.4,0.5,0.3,1.8,0.449,,0.45,0.45,0.621,1982-1983,10.1,0.465,17.8,-0.5,0.7,0.1,0.002,-1.9,-1.6,-3.6,-0.9
Bill Walton*,C,30,SDC,33,33.3,14.1,9.8,3.6,1.0,3.6,3.2,0.528,,0.528,0.528,0.556,1982-1983,18.0,0.54,18.9,0.6,1.3,2.0,0.086,0.4,2.5,2.9,1.4
Bryan Warrick,PG,23,WSB,43,16.9,4.0,1.6,2.9,0.5,0.2,1.7,0.38,0.0,0.392,0.38,0.737,1982-1983,6.5,0.439,15.2,-0.9,1.0,0.1,0.008,-5.1,0.8,-4.3,-0.4
Marvin Webster,C,30,NYK,82,18.0,5.4,5.4,0.6,0.4,1.6,1.2,0.508,,0.509,0.508,0.589,1982-1983,14.0,0.539,14.8,0.8,3.2,4.0,0.13,-1.6,2.2,0.6,1.0
Scott Wedman,SF,30,TOT,75,23.9,11.2,3.8,1.6,0.6,0.2,1.7,0.475,0.313,0.481,0.481,0.794,1982-1983,12.7,0.505,22.1,0.9,1.3,2.2,0.058,-1.1,-1.0,-2.1,-0.1
Scott Wedman,SF,30,CLE,35,36.9,18.1,5.9,2.5,0.7,0.3,2.7,0.48,0.409,0.483,0.488,0.844,1982-1983,13.7,0.514,23.1,0.8,0.7,1.5,0.056,-0.4,-1.3,-1.7,0.1
Paul Westphal*,SG,32,NYK,80,24.7,10.0,1.4,5.5,1.1,0.2,2.5,0.459,0.292,0.471,0.469,0.804,1982-1983,14.1,0.516,20.9,1.0,2.7,3.7,0.091,0.2,0.2,0.4,1.2
Jerome Whitehead,C,26,SDC,46,19.7,8.7,5.7,0.9,0.5,0.3,1.4,0.536,,0.536,0.536,0.828,1982-1983,15.4,0.581,17.6,1.6,0.4,2.1,0.11,-0.2,-1.8,-1.9,0.0
Bob Wilkerson,SF,28,CLE,77,22.1,6.7,3.1,2.5,0.9,0.2,2.1,0.417,0.0,0.42,0.417,0.75,1982-1983,9.2,0.459,17.9,-1.7,1.4,-0.3,-0.01,-3.3,0.1,-3.2,-0.5
Jamaal Wilkes*,SF,29,LAL,80,31.9,19.6,4.3,2.3,0.8,0.2,1.9,0.53,0.0,0.533,0.53,0.757,1982-1983,17.6,0.558,24.1,6.1,1.3,7.4,0.139,1.6,-2.1,-0.5,1.0
